Start,End,Best Matrix,Best M. At,Jaccard Index,Time Taken,CUDA Memory Used,CPU Memory,Time
1,50,0.19198378920555115,10,0.0,776.3155944347382,294,0,2023:03:25 00:48:55
1,50,0.2005048245191574,20,0.0,1763.4870722293854,294,0,2023:03:25 01:05:22
1,50,0.2054021805524826,30,0.0,2542.9007592201233,294,0,2023:03:25 01:18:21
1,50,0.20554527640342712,40,0.0,3322.0082767009735,294,0,2023:03:25 01:31:20
1,50,0.21311688423156738,50,0.0,4157.916032552719,294,0,2023:03:25 01:45:16
