Start,End,Best Matrix,Best M. At,Jaccard Index,Time Taken,CUDA Memory Used,CPU Memory,Time
1,20,0.21687348186969757,5,0.0,192.5893416404724,6,0,2023:03:24 17:35:51
1,20,0.2184070646762848,10,0.0,387.57088470458984,6,0,2023:03:24 17:39:06
1,20,0.2184070646762848,10,0.0,584.3935081958771,6,0,2023:03:24 17:42:22
1,20,0.2184070646762848,10,0.0,783.3635511398315,6,0,2023:03:24 17:45:41
