Start,End,Best Matrix,Best M. At,Jaccard Index,Time Taken,CUDA Memory Used,CPU Memory,Time
1,20,0.136744886636734,5,0.0,187.88886284828186,297,0,2023:03:24 19:21:23
1,20,0.13698330521583557,10,0.0,377.09628987312317,298,0,2023:03:24 19:24:32
1,20,0.13698330521583557,10,0.0,545.9873006343842,298,0,2023:03:24 19:27:21
1,20,0.13698330521583557,10,0.0,727.8992719650269,298,0,2023:03:24 19:30:23
