Start,End,Best Matrix,Best M. At,Jaccard Index,Time Taken,CUDA Memory Used,CPU Memory,Time
1,250,0.18287838086849306,5,0.0,2841.4166955947876,0,0,2023:03:25 13:53:49
1,250,0.19774301604526798,10,0.0,5854.553424358368,0,0,2023:03:25 14:44:02
1,250,0.219403310519893,15,0.0,9532.898228406906,0,0,2023:03:25 15:45:20
1,250,0.2415930119956412,20,0.0,12344.566074848175,0,0,2023:03:25 16:32:12
1,250,0.2860443897363616,25,0.0,15228.24619960785,0,0,2023:03:25 17:20:16
1,250,0.3129361199169624,30,0.0,18796.038269519806,0,0,2023:03:25 18:19:43
