Start,End,Best Matrix,Best M. At,Jaccard Index,Time Taken,CUDA Memory Used,CPU Memory,Time
1,20,0.1719975471496582,5,0.0,194.44649982452393,272,0,2023:03:25 03:37:28
1,20,0.1883813887834549,10,0.0,378.5606074333191,272,0,2023:03:25 03:40:32
1,20,0.19960951805114746,15,0.0,559.8187348842621,272,0,2023:03:25 03:43:34
1,20,0.19960951805114746,15,0.0,740.9779584407806,272,0,2023:03:25 03:46:35
