Start,End,Best Matrix,Best M. At,Jaccard Index,Time Taken,CUDA Memory Used,CPU Memory,Time
1,20,0.17417527735233307,5,0.0,300.0831563472748,294,0,2023:03:25 04:42:24
1,20,0.17417527735233307,5,0.0,600.462436914444,296,0,2023:03:25 04:47:24
1,20,0.19521664083003998,15,0.0,901.4252116680145,296,0,2023:03:25 04:52:25
1,20,0.19521664083003998,15,0.0,1223.8947694301605,296,0,2023:03:25 04:57:48
1,20,0.1777443140745163,5,0.0,1368.1663403511047,222,0,2023:03:25 05:29:23
1,20,0.17982883751392365,10,0.0,2731.2843132019043,223,0,2023:03:25 05:52:06
1,20,0.19216738641262054,15,0.0,4085.9986560344696,223,0,2023:03:25 06:14:41
1,20,0.2082519233226776,20,0.0,5437.702369689941,224,0,2023:03:25 06:37:12
