Start,End,Best Matrix,Best M. At,Jaccard Index,Time Taken,CUDA Memory Used,CPU Memory,Time
1,20,0.18141010403633118,5,0.0,380.6155710220337,204,0,2023:03:25 00:14:27
1,20,0.18141010403633118,5,0.0,764.0173513889313,204,0,2023:03:25 00:20:50
1,20,0.18782493472099304,15,0.0,1153.7455627918243,204,0,2023:03:25 00:27:20
1,20,0.2094774693250656,20,0.0,1543.8838725090027,204,0,2023:03:25 00:33:50
